-2.410139954816163410e+01,-5.476836143104801380e+01
-2.580792904509626240e+01,-4.680534379408436507e+01
-2.723765770110525608e+01,-3.837042470612845335e+01
-2.837650037410791626e+01,-2.955183516409352862e+01
-2.921375140313445229e+01,-2.044169949793533192e+01
-2.974208460832602086e+01,-1.113603537065161753e+01
-2.995758376004763335e+01,-1.734326581395243538e+00
-2.986012908990619152e+01,7.682099200571820496e+00
-2.944950916907315275e+01,1.702773431978442531e+01
-2.872777767487283995e+01,2.620878877427127662e+01
-2.770056956929699510e+01,3.513346558374812645e+01
-2.637710109900477917e+01,4.371196078961763476e+01
-2.477016979532275087e+01,5.185646345496984111e+01
-2.289615447424491634e+01,5.948115566458149317e+01
-2.077501523643268655e+01,6.650221252491645885e+01
-1.843029346721490569e+01,7.283780216412563391e+01
-1.588886240263026473e+01,7.840905773627143560e+01
-1.317528747835010172e+01,8.315795803682938470e+01
-1.031796481074395366e+01,8.701856055839520820e+01
-7.348092252556320148e+00,8.993116862143774881e+01
-4.297580550458743431e+00,9.185206768169312852e+01
-1.199053345050042019e+00,9.275352533016445022e+01
1.914152829143838996e+00,9.262379129312199666e+01
5.007988543669783077e+00,9.146709743210318777e+01
8.047691476147534217e+00,8.930365774391255229e+01
1.099778641026965076e+01,8.616966836062179880e+01
1.382481328222163874e+01,8.211317914754702940e+01
1.650211683965551401e+01,7.718156381232671492e+01
1.899986730422721593e+01,7.143430324457582969e+01
2.129088334594527154e+01,6.493814677098571053e+01
2.335106767668100503e+01,5.776658671121074917e+01
2.515940705016854295e+01,4.999985837786835674e+01
2.669797226200480367e+01,4.172494007653900638e+01
2.795191814964950439e+01,3.303555310576632564e+01
2.890948359242521448e+01,2.403216175705659197e+01
2.956287041995453180e+01,1.481131368526588332e+01
2.990692037195168496e+01,5.447473701617144393e+00
2.993617467866573278e+01,-3.969564473026723661e+00
2.964869648276655667e+01,-1.334925451942932106e+01
2.904621494181924746e+01,-2.260131190051900063e+01
2.813412522828406637e+01,-3.163571386139060237e+01
2.692148852951654447e+01,-4.036269942930356791e+01
2.542103204776731573e+01,-4.869276941368373457e+01
2.364914900018234434e+01,-5.653668640612162477e+01
2.162589861880267961e+01,-6.380547478037379250e+01
1.937187181439962913e+01,-7.042403974603951156e+01
1.690847951646535208e+01,-7.631679424663447264e+01
1.426169966257731581e+01,-8.140076295529117090e+01
1.145922609128384728e+01,-8.560662716143131945e+01
8.530464166241404911e+00,-8.887874946015905664e+01
5.506530776215156742e+00,-9.117517375226006493e+01
2.420254335078444008e+00,-9.246762524420225304e+01
-6.938252181869914992e-01,-9.274151044813532963e+01
-3.799456419490740089e+00,-9.199591718189098799e+01
-6.860943792356305693e+00,-9.024407671553251475e+01
-9.848297532547885424e+00,-8.751123697447215477e+01
-1.272753661785812795e+01,-8.382991879714690242e+01
-1.546662669230134135e+01,-7.924306156768057008e+01
-1.803606856864029595e+01,-7.380424296699419529e+01
-2.040889822838598278e+01,-6.757767897280638181e+01
-2.256068682179743590e+01,-6.063822385963378281e+01
-2.446954066788215698e+01,-5.307137019878999951e+01
-2.611610125439568009e+01,-4.497324885838695252e+01
-2.748356527926407722e+01,-3.644998120717358603e+01
-2.855879825133155947e+01,-2.758182789606257401e+01
