-5.367687769704713219e+01,9.736370062710658146e+01
-5.027596141830737508e+01,1.055787778452263694e+02
-4.660564470507654988e+01,1.135645269801170230e+02
-4.267612676350893253e+01,1.212463630785466648e+02
-3.849944070280690767e+01,1.285368082138299144e+02
-3.408945353522003785e+01,1.353354914858296354e+02
-2.946186617604601565e+01,1.415291490209553729e+02
-2.463424907897790206e+01,1.469934573478743971e+02
-1.963404859511972589e+01,1.515726515451833905e+02
-1.450074892378090574e+01,1.550861885481240563e+02
-9.274730101997342047e+00,1.573968701193211643e+02
-3.996586461485168940e+00,1.584153659357196773e+02
1.292873371358172374e+00,1.581002135885842961e+02
6.552626475455020305e+00,1.564578185834996304e+02
1.174143563504638621e+01,1.535424543403702557e+02
1.681784933969306550e+01,1.494562621934203719e+02
2.174020178427456429e+01,1.443492513911944002e+02
2.647073815770414740e+01,1.384062570051085856e+02
3.098969860935372722e+01,1.317802841461270589e+02
3.527882094377189759e+01,1.246095687009538011e+02
3.932216752854562714e+01,1.170156181431873534e+02
4.310655335313177261e+01,1.091021127351869353e+02
4.662154602885726717e+01,1.009549055280714782e+02
4.985946578891851289e+01,9.264202236172134519e+01
5.281538548838207703e+01,8.421366186477638394e+01
5.548713060418403842e+01,7.570219545463788791e+01
5.787491315026926486e+01,6.712347192882951674e+01
5.997602239641221900e+01,5.849505437386920192e+01
6.178809285366330784e+01,4.982807743370007358e+01
6.330978070214462150e+01,4.113052250321759828e+01
6.454004604628156017e+01,3.241021933189148285e+01
6.547815291480242195e+01,2.367484602376744363e+01
6.612366926073873685e+01,1.493192903746543898e+01
6.647646696142501810e+01,6.188843186181454570e+00
6.653672181849891842e+01,-2.547188362314318777e+00
6.630491355790118746e+01,-1.126909408567562387e+01
6.578182582987557225e+01,-1.996995410698205475e+01
6.496854783540418055e+01,-2.864298766989599088e+01
6.386754596817441865e+01,-3.727158539951011562e+01
6.247969141215999400e+01,-4.584719015136920461e+01
6.080511680347388648e+01,-5.436713051778625072e+01
5.884518253847132740e+01,-6.282091668368332904e+01
5.660247677374947273e+01,-7.119024042659334839e+01
5.408081542614776538e+01,-7.944897511665863021e+01
5.128524217274772212e+01,-8.756317571663140598e+01
4.822202845087277723e+01,-9.549107878187459164e+01
4.489867345808880117e+01,-1.031831024603602032e+02
4.132390415220339008e+01,-1.105818464926711187e+02
3.750767525126661894e+01,-1.176220922119993730e+02
3.346100084450681322e+01,-1.242394312141467623e+02
2.920033025854017694e+01,-1.303244487844495723e+02
2.474897726665508912e+01,-1.357127871295943464e+02
2.013325006635450620e+01,-1.402618300180285473e+02
1.538234888066351580e+01,-1.438528744763566465e+02
1.052836595813031195e+01,-1.463911307893393143e+02
5.606285572825194130e+00,-1.478057224998940740e+02
6.539840243416059629e-01,-1.480496864090946758e+02
-4.287770362204950558e+00,-1.470999725761716661e+02
-9.175759903619860935e+00,-1.449595177250152176e+02
-1.397183531911791654e+01,-1.417063246527222589e+02
-1.864266409455450457e+01,-1.374757912043288002e+02
-2.315815661538069392e+01,-1.323989390073436425e+02
-2.749199202510599349e+01,-1.266002430329819788e+02
-3.162161822529935407e+01,-1.201976315961643849e+02
-3.552825187558831743e+01,-1.133024863555177717e+02
-3.919687839365939652e+01,-1.060196423133750301e+02
-4.261625195525835608e+01,-9.844738781577437692e+01
-4.577889494940847470e+01,-9.067744952808739356e+01
-4.867963140020263779e+01,-8.276300855859280148e+01
-5.131365446235458450e+01,-7.472023309541101810e+01
-5.367718975601816567e+01,-6.657477532326595338e+01
-5.576705743113513591e+01,-5.834926937166254390e+01
-5.758067216743563677e+01,-5.006333131488509025e+01
-5.911604317443771350e+01,-4.173355917199895515e+01
-6.037177419144781965e+01,-3.337353290684873031e+01
-6.134706348756029826e+01,-2.499381442806018327e+01
-6.204170386165785800e+01,-1.660194758903834611e+01
-6.245608246849828760e+01,-8.202551076412470721e+00
-6.259068354043201765e+01,1.942492984539038459e-01
-6.244507110248240167e+01,8.578804797469016918e+00
-6.201912743073248890e+01,1.694378880659255060e+01
-6.131334059311388529e+01,2.527972793936528717e+01
-6.032880444940669662e+01,3.357500203691087393e+01
-5.906721865123960669e+01,4.181584416793405268e+01
-5.753088864208977782e+01,4.998634062872245920e+01
-5.572272565728293614e+01,5.806843094314501741e+01
-5.364624672399342131e+01,6.604190786265267832e+01
-5.130557466124391652e+01,7.388441736627898138e+01
-4.870543594011778765e+01,8.157154343679235353e+01
-4.584995257907397814e+01,8.911297840515121038e+01
-4.274512135036024318e+01,9.645426880352239607e+01
-3.940065771471635969e+01,1.034888190758538258e+02
-3.582896511972946030e+01,1.101154991893202606e+02
-3.204513499983509917e+01,1.162386446343211475e+02
-2.806694677631654500e+01,1.217680564244819692e+02
-2.391486785730521092e+01,1.266190010966538608e+02
-1.961205363777972366e+01,1.307122107109142917e+02
-1.518434749956727892e+01,1.339738828505659001e+02
-1.066028081134273009e+01,1.363356806221371755e+02
-6.071072928629107857e+00,1.377347326553824303e+02
-1.450631193796572127e+00,1.381136331032818418e+02
3.164449063936060735e+00,1.374204416420411974e+02
7.734958315839217668e+00,1.356105089244188093e+02
1.222486407633924443e+01,1.327569173772482714e+02
1.660380730383319303e+01,1.289922984434580826e+02
2.084362852441965330e+01,1.244193027427820653e+02
2.491911221170310142e+01,1.191370254128980122e+02
2.880798678679364144e+01,1.132410061094276728e+02
3.249092461830683476e+01,1.068232290059373213e+02
3.595154202236445684e+01,9.997212279393619383e+01
3.917639926259332128e+01,9.277256068287861979e+01
4.215500055012608982e+01,8.530586040016265770e+01
4.487979404360090996e+01,7.764978419113084840e+01
4.734617184916199761e+01,6.987853881906852394e+01
4.955236369146682307e+01,6.205523167627862335e+01
5.149658900031660380e+01,5.415671175083541300e+01
5.317578358464871968e+01,4.618317811036587273e+01
5.458737447832967149e+01,3.815011735293004591e+01
5.572932943457616517e+01,3.007234914775336065e+01
5.660015692595546710e+01,2.196402623522482855e+01
5.719890614438528331e+01,1.383863442689793288e+01
5.752516700113390158e+01,5.708992605488934835e+00
5.757907012681996406e+01,-2.412747275120587620e+00
5.736128687141262361e+01,-1.051510018988545880e+01
5.687302930423153668e+01,-1.858724804259595942e+01
5.611605021394674253e+01,-2.661903966587969705e+01
5.509286885539210488e+01,-3.459601947133945998e+01
5.380533877303407309e+01,-4.249857596484278588e+01
5.225451161918628884e+01,-5.031504355236883441e+01
5.044278834186351190e+01,-5.802753055599167453e+01
4.837397300649590193e+01,-6.561138130274352420e+01
4.605327279592959400e+01,-7.303517612461222086e+01
4.348729801042632914e+01,-8.026073135854292673e+01
4.068406206766371724e+01,-8.724309934643733300e+01
3.765298150273460465e+01,-9.393056843515515197e+01
3.440487596814796944e+01,-1.002646629765117723e+02
3.095196823382834239e+01,-1.061801433272799642e+02
2.730762456168124430e+01,-1.116125102963711271e+02
2.349001382061849341e+01,-1.164726367391043453e+02
1.952248954722145413e+01,-1.206452364285218266e+02
1.543012415336829157e+01,-1.240341062518077990e+02
1.123964740413743968e+01,-1.265630150124252395e+02
6.979446417806780545e+00,-1.281757034301165845e+02
2.679565665854891421e+00,-1.288358841409027775e+02
-1.628293027039797281e+00,-1.285272416970839231e+02
-5.910770482998549014e+00,-1.272534325672392583e+02
-1.013317608434489792e+01,-1.250392954992366725e+02
-1.426576624652997793e+01,-1.219507634079151757e+02
-1.828159824816877332e+01,-1.180716625701640368e+02
